month,day,hour,base_price_€kWh,final_price_€kWh
5,7,15,0.0558,0.0529
5,7,16,0.0563,0.0649
5,7,17,0.0555,0.0577
5,7,18,0.1467,0.1252
5,7,19,0.2465,0.2603
5,7,20,0.2481,0.2925
5,7,21,0.2268,0.1106
5,7,22,0.1604,0.2069
5,7,23,0.1186,0.1086
5,8,0,0.0943,0.1044
5,8,1,0.0782,0.1016
5,8,2,0.0693,0.0455
5,8,3,0.0653,0.0538
5,8,4,0.0699,0.0649
5,8,5,0.0766,0.0616
5,8,6,0.1046,0.1499
5,8,7,0.1391,0.1093
5,8,8,0.0862,0.0742
5,8,9,0.059,0.0621
5,8,10,0.1174,0.0821
5,8,11,0.1165,0.1049
5,8,12,0.1164,0.1256
5,8,13,0.1142,0.1047
5,8,14,0.0559,0.0546
5,8,15,0.0558,0.0484
5,8,16,0.0563,0.035
5,8,17,0.0555,0.06
5,8,18,0.1467,0.2111
5,8,19,0.2465,0.2476
5,8,20,0.2481,0.2621
5,8,21,0.2268,0.2661
5,8,22,0.1604,0.1095
5,8,23,0.1186,0.1691
5,9,0,0.0943,0.0991
5,9,1,0.0782,0.1101
5,9,2,0.0693,0.0566
5,9,3,0.0653,0.095
5,9,4,0.0699,0.0835
5,9,5,0.0766,0.0872
5,9,6,0.1046,0.1107
5,9,7,0.1391,0.1305
5,9,8,0.0862,0.1121
5,9,9,0.059,0.0611
5,9,10,0.1174,0.0596
5,9,11,0.1165,0.0839
5,9,12,0.1164,0.111
5,9,13,0.1142,0.1231
5,9,14,0.0559,0.0551
5,9,15,0.0558,0.0728
5,9,16,0.0563,0.0289
5,9,17,0.0555,0.0575
5,9,18,0.1467,0.08
5,9,19,0.2465,0.2933
5,9,20,0.2481,0.2423
5,9,21,0.2268,0.2506
5,9,22,0.1604,0.1257
5,9,23,0.1186,0.1566
5,10,0,0.0943,0.1189
5,10,1,0.0782,0.0896
5,10,2,0.0693,0.0671
5,10,3,0.0653,0.0748
5,10,4,0.0699,0.0576
5,10,5,0.0766,0.093
5,10,6,0.1046,0.1477
5,10,7,0.1391,0.1764
5,10,8,0.0862,0.0705
5,10,9,0.059,0.0644
5,10,10,0.1174,0.0794
5,10,11,0.1165,0.1331
5,10,12,0.1164,0.1295
5,10,13,0.1142,0.0608
5,10,14,0.0559,0.0397
5,10,15,0.0558,0.0519
5,10,16,0.0563,0.0521
5,10,17,0.0555,0.0387
5,10,18,0.1467,0.161
5,10,19,0.2465,0.262
5,10,20,0.2481,0.2361
5,10,21,0.2268,0.1839
5,10,22,0.1604,0.2024
5,10,23,0.1186,0.1677
5,11,0,0.0943,0.0829
5,11,1,0.0782,0.0662
5,11,2,0.0693,0.0778
5,11,3,0.0653,0.0595
5,11,4,0.0699,0.0675
5,11,5,0.0766,0.0908
5,11,6,0.1046,0.0547
5,11,7,0.1391,0.185
5,11,8,0.0862,0.0878
5,11,9,0.059,0.053
5,11,10,0.1174,0.1147
5,11,11,0.1165,0.1154
5,11,12,0.1164,0.066
5,11,13,0.1142,0.1569
5,11,14,0.0559,0.0565
5,11,15,0.0558,0.062
5,11,16,0.0563,0.0697
5,11,17,0.0555,0.0414
5,11,18,0.1467,0.1641
5,11,19,0.2465,0.23
5,11,20,0.2481,0.3007
5,11,21,0.2268,0.1062
5,11,22,0.1604,0.1564
5,11,23,0.1186,0.1007
5,12,0,0.0943,0.1045
5,12,1,0.0782,0.0874
5,12,2,0.0693,0.057
5,12,3,0.0653,0.0537
5,12,4,0.0699,0.068
5,12,5,0.0766,0.0594
5,12,6,0.1046,0.1266
5,12,7,0.1391,0.1263
5,12,8,0.0862,0.0236
5,12,9,0.059,0.0535
5,12,10,0.1174,0.0869
5,12,11,0.1165,0.069
5,12,12,0.1164,0.0804
5,12,13,0.1142,0.1173
5,12,14,0.0559,0.0745
5,12,15,0.0558,0.0602
5,12,16,0.0563,0.0478
5,12,17,0.0555,0.0619
5,12,18,0.1467,0.1299
5,12,19,0.2465,0.2037
5,12,20,0.2481,0.1765
5,12,21,0.2268,0.1275
5,12,22,0.1604,0.1447
5,12,23,0.1186,0.1233
5,13,0,0.0943,0.092
5,13,1,0.0782,0.0701
5,13,2,0.0693,0.0529
5,13,3,0.0653,0.0753
5,13,4,0.0699,0.0469
5,13,5,0.0766,0.0914
5,13,6,0.1046,0.0784
5,13,7,0.1391,0.113
5,13,8,0.0862,0.0546
5,13,9,0.059,0.0516
5,13,10,0.1174,0.146
5,13,11,0.1165,0.1315
5,13,12,0.1164,0.1448
5,13,13,0.1142,0.1291
5,13,14,0.0559,0.0405
5,13,15,0.0558,0.0512
5,13,16,0.0563,0.0454
5,13,17,0.0555,0.074
5,13,18,0.1467,0.1028
5,13,19,0.2465,0.3016
5,13,20,0.2481,0.3035
5,13,21,0.2268,0.3305
5,13,22,0.1604,0.144
5,13,23,0.1186,0.1397
5,14,0,0.0943,0.1481
5,14,1,0.0782,0.0661
5,14,2,0.0693,0.0427
5,14,3,0.0653,0.0346
5,14,4,0.0699,0.0824
5,14,5,0.0766,0.0405
5,14,6,0.1046,0.0948
5,14,7,0.1391,0.1544
5,14,8,0.0862,0.0902
5,14,9,0.059,0.0653
5,14,10,0.1174,0.1239
5,14,11,0.1165,0.1537
5,14,12,0.1164,0.0887
5,14,13,0.1142,0.0949
5,14,14,0.0559,0.0451
5,14,15,0.0558,0.0674
5,14,16,0.0563,0.069
5,14,17,0.0555,0.0618
5,14,18,0.1467,0.1901
5,14,19,0.2465,0.1739
5,14,20,0.2481,0.3516
5,14,21,0.2268,0.3132
5,14,22,0.1604,0.1899
5,14,23,0.1186,0.1715
5,15,0,0.0943,0.0553
5,15,1,0.0782,0.068
5,15,2,0.0693,0.0566
5,15,3,0.0653,0.0771
5,15,4,0.0699,0.0516
5,15,5,0.0766,0.0911
5,15,6,0.1046,0.1404
5,15,7,0.1391,0.1633
5,15,8,0.0862,0.0923
5,15,9,0.059,0.0445
5,15,10,0.1174,0.0925
5,15,11,0.1165,0.1528
5,15,12,0.1164,0.139
5,15,13,0.1142,0.1131
5,15,14,0.0559,0.0501
5,15,15,0.0558,0.0275
5,15,16,0.0563,0.0413
5,15,17,0.0555,0.0821
5,15,18,0.1467,0.0997
5,15,19,0.2465,0.2582
5,15,20,0.2481,0.3106
5,15,21,0.2268,0.1556
5,15,22,0.1604,0.1678
5,15,23,0.1186,0.1464
5,16,0,0.0943,0.0946
5,16,1,0.0782,0.1343
5,16,2,0.0693,0.0404
5,16,3,0.0653,0.0826
5,16,4,0.0699,0.0669
5,16,5,0.0766,0.0914
5,16,6,0.1046,0.1161
5,16,7,0.1391,0.1136
5,16,8,0.0862,0.0912
5,16,9,0.059,0.0316
5,16,10,0.1174,0.1351
5,16,11,0.1165,0.1251
5,16,12,0.1164,0.135
5,16,13,0.1142,0.1444
5,16,14,0.0559,0.061
5,16,15,0.0558,0.0579
5,16,16,0.0563,0.0439
5,16,17,0.0555,0.0456
5,16,18,0.1467,0.1902
5,16,19,0.2465,0.335
5,16,20,0.2481,0.2334
5,16,21,0.2268,0.2294
5,16,22,0.1604,0.1241
5,16,23,0.1186,0.1534
5,17,0,0.0943,0.11
5,17,1,0.0782,0.1162
5,17,2,0.0693,0.0541
5,17,3,0.0653,0.0592
5,17,4,0.0699,0.074
5,17,5,0.0766,0.089
5,17,6,0.1046,0.0989
5,17,7,0.1391,0.1088
5,17,8,0.0862,0.1052
5,17,9,0.059,0.0697
5,17,10,0.1174,0.0905
5,17,11,0.1165,0.1559
5,17,12,0.1164,0.1504
5,17,13,0.1142,0.118
5,17,14,0.0559,0.057
5,17,15,0.0558,0.0635
5,17,16,0.0563,0.0442
5,17,17,0.0555,0.0559
5,17,18,0.1467,0.0678
5,17,19,0.2465,0.3005
5,17,20,0.2481,0.1513
5,17,21,0.2268,0.312
5,17,22,0.1604,0.1471
5,17,23,0.1186,0.1123
5,18,0,0.0943,0.0795
5,18,1,0.0782,0.0726
5,18,2,0.0693,0.0939
5,18,3,0.0653,0.0247
5,18,4,0.0699,0.0923
5,18,5,0.0766,0.0831
5,18,6,0.1046,0.073
5,18,7,0.1391,0.1017
5,18,8,0.0862,0.1224
5,18,9,0.059,0.0451
5,18,10,0.1174,0.0835
5,18,11,0.1165,0.1496
5,18,12,0.1164,0.1262
5,18,13,0.1142,0.0874
5,18,14,0.0559,0.0589
5,18,15,0.0558,0.0415
5,18,16,0.0563,0.0718
5,18,17,0.0555,0.0703
5,18,18,0.1467,0.1662
5,18,19,0.2465,0.2688
5,18,20,0.2481,0.3574
5,18,21,0.2268,0.2268
5,18,22,0.1604,0.113
5,18,23,0.1186,0.1319
5,19,0,0.0943,0.1435
5,19,1,0.0782,0.0584
5,19,2,0.0693,0.063
5,19,3,0.0653,0.0721
5,19,4,0.0699,0.069
5,19,5,0.0766,0.0578
5,19,6,0.1046,0.1339
5,19,7,0.1391,0.2198
5,19,8,0.0862,0.0904
5,19,9,0.059,0.0457
5,19,10,0.1174,0.0719
5,19,11,0.1165,0.124
5,19,12,0.1164,0.1485
5,19,13,0.1142,0.1278
5,19,14,0.0559,0.0559
5,19,15,0.0558,0.0476
5,19,16,0.0563,0.041
5,19,17,0.0555,0.0671
5,19,18,0.1467,0.1802
5,19,19,0.2465,0.1513
5,19,20,0.2481,0.3468
5,19,21,0.2268,0.2593
5,19,22,0.1604,0.2165
5,19,23,0.1186,0.0788
5,20,0,0.0943,0.0621
5,20,1,0.0782,0.0753
5,20,2,0.0693,0.078
5,20,3,0.0653,0.0947
5,20,4,0.0699,0.0823
5,20,5,0.0766,0.0719
5,20,6,0.1046,0.0777
5,20,7,0.1391,0.1819
5,20,8,0.0862,0.0654
5,20,9,0.059,0.0831
5,20,10,0.1174,0.109
5,20,11,0.1165,0.1628
5,20,12,0.1164,0.1361
5,20,13,0.1142,0.1103
5,20,14,0.0559,0.0486
5,20,15,0.0558,0.051
5,20,16,0.0563,0.0624
5,20,17,0.0555,0.0566
5,20,18,0.1467,0.1249
5,20,19,0.2465,0.2363
5,20,20,0.2481,0.253
5,20,21,0.2268,0.1061
5,20,22,0.1604,0.1788
5,20,23,0.1186,0.0896
5,21,0,0.0943,0.0671
5,21,1,0.0782,0.0452
5,21,2,0.0693,0.0382
5,21,3,0.0653,0.0432
5,21,4,0.0699,0.0575
5,21,5,0.0766,0.114
5,21,6,0.1046,0.0908
5,21,7,0.1391,0.1453
5,21,8,0.0862,0.0949
5,21,9,0.059,0.061
5,21,10,0.1174,0.1151
5,21,11,0.1165,0.0817
5,21,12,0.1164,0.1586
5,21,13,0.1142,0.1658
5,21,14,0.0559,0.0324
5,21,15,0.0558,0.0415
5,21,16,0.0563,0.0524
5,21,17,0.0555,0.0421
5,21,18,0.1467,0.1653
5,21,19,0.2465,0.2016
5,21,20,0.2481,0.3824
5,21,21,0.2268,0.2943
5,21,22,0.1604,0.1689
5,21,23,0.1186,0.1491
5,22,0,0.0943,0.1204
5,22,1,0.0782,0.0672
5,22,2,0.0693,0.0552
5,22,3,0.0653,0.0666
5,22,4,0.0699,0.085
5,22,5,0.0766,0.0793
5,22,6,0.1046,0.0633
5,22,7,0.1391,0.1112
5,22,8,0.0862,0.0846
5,22,9,0.059,0.0579
5,22,10,0.1174,0.1752
5,22,11,0.1165,0.0761
5,22,12,0.1164,0.1311
5,22,13,0.1142,0.1567
5,22,14,0.0559,0.0876
5,22,15,0.0558,0.0502
5,22,16,0.0563,0.0633
5,22,17,0.0555,0.0634
5,22,18,0.1467,0.1539
5,22,19,0.2465,0.2404
5,22,20,0.2481,0.2752
5,22,21,0.2268,0.0832
5,22,22,0.1604,0.1877
5,22,23,0.1186,0.1224
5,23,0,0.0943,0.0891
5,23,1,0.0782,0.1182
5,23,2,0.0693,0.0576
5,23,3,0.0653,0.0588
5,23,4,0.0699,0.1047
5,23,5,0.0766,0.0607
5,23,6,0.1046,0.0902
5,23,7,0.1391,0.134
5,23,8,0.0862,0.1043
5,23,9,0.059,0.0621
5,23,10,0.1174,0.0794
5,23,11,0.1165,0.101
5,23,12,0.1164,0.0987
5,23,13,0.1142,0.112
5,23,14,0.0559,0.0618
5,23,15,0.0558,0.0616
5,23,16,0.0563,0.0313
5,23,17,0.0555,0.0703
5,23,18,0.1467,0.156
5,23,19,0.2465,0.3318
5,23,20,0.2481,0.2757
5,23,21,0.2268,0.2892
5,23,22,0.1604,0.1791
5,23,23,0.1186,0.1585
5,24,0,0.0943,0.1066
5,24,1,0.0782,0.0763
5,24,2,0.0693,0.1087
5,24,3,0.0653,0.0799
5,24,4,0.0699,0.08
5,24,5,0.0766,0.0522
5,24,6,0.1046,0.0709
5,24,7,0.1391,0.1493
5,24,8,0.0862,0.0894
5,24,9,0.059,0.05
5,24,10,0.1174,0.1215
5,24,11,0.1165,0.1627
5,24,12,0.1164,0.1366
5,24,13,0.1142,0.0816
5,24,14,0.0559,0.0543
5,24,15,0.0558,0.0446
5,24,16,0.0563,0.0509
5,24,17,0.0555,0.0498
5,24,18,0.1467,0.1292
5,24,19,0.2465,0.1692
5,24,20,0.2481,0.2402
5,24,21,0.2268,0.195
5,24,22,0.1604,0.0429
5,24,23,0.1186,0.1795
5,25,0,0.0943,0.12
5,25,1,0.0782,0.0709
5,25,2,0.0693,0.0696
5,25,3,0.0653,0.0462
5,25,4,0.0699,0.0996
5,25,5,0.0766,0.1129
5,25,6,0.1046,0.1087
5,25,7,0.1391,0.1747
5,25,8,0.0862,0.09
5,25,9,0.059,0.0393
5,25,10,0.1174,0.1053
5,25,11,0.1165,0.1203
5,25,12,0.1164,0.1031
5,25,13,0.1142,0.108
5,25,14,0.0559,0.0546
5,25,15,0.0558,0.0547
5,25,16,0.0563,0.0571
5,25,17,0.0555,0.0408
5,25,18,0.1467,0.1204
5,25,19,0.2465,0.1673
5,25,20,0.2481,0.3088
5,25,21,0.2268,0.1074
5,25,22,0.1604,0.2066
5,25,23,0.1186,0.1597
5,26,0,0.0943,0.0872
5,26,1,0.0782,0.0273
5,26,2,0.0693,0.063
5,26,3,0.0653,0.0643
5,26,4,0.0699,0.0523
5,26,5,0.0766,0.0667
5,26,6,0.1046,0.1446
5,26,7,0.1391,0.1623
5,26,8,0.0862,0.0663
5,26,9,0.059,0.0355
5,26,10,0.1174,0.1078
5,26,11,0.1165,0.1102
5,26,12,0.1164,0.1308
5,26,13,0.1142,0.0989
5,26,14,0.0559,0.063
5,26,15,0.0558,0.0828
5,26,16,0.0563,0.0678
5,26,17,0.0555,0.0549
5,26,18,0.1467,0.14
5,26,19,0.2465,0.2245
5,26,20,0.2481,0.3214
5,26,21,0.2268,0.1912
5,26,22,0.1604,0.1622
5,26,23,0.1186,0.1201
5,27,0,0.0943,0.0825
5,27,1,0.0782,0.0514
5,27,2,0.0693,0.0749
5,27,3,0.0653,0.0643
5,27,4,0.0699,0.0787
5,27,5,0.0766,0.0664
5,27,6,0.1046,0.1365
5,27,7,0.1391,0.1086
5,27,8,0.0862,0.1231
5,27,9,0.059,0.0332
5,27,10,0.1174,0.1301
5,27,11,0.1165,0.1303
5,27,12,0.1164,0.0932
5,27,13,0.1142,0.1263
5,27,14,0.0559,0.0738
5,27,15,0.0558,0.0249
5,27,16,0.0563,0.0634
5,27,17,0.0555,0.0209
5,27,18,0.1467,0.1113
5,27,19,0.2465,0.3469
5,27,20,0.2481,0.212
5,27,21,0.2268,0.1602
5,27,22,0.1604,0.1524
5,27,23,0.1186,0.1799
5,28,0,0.0943,0.0511
5,28,1,0.0782,0.0577
5,28,2,0.0693,0.0952
5,28,3,0.0653,0.0957
5,28,4,0.0699,0.0681
5,28,5,0.0766,0.0529
5,28,6,0.1046,0.1594
5,28,7,0.1391,0.1946
5,28,8,0.0862,0.1009
5,28,9,0.059,0.047
5,28,10,0.1174,0.1159
5,28,11,0.1165,0.1118
5,28,12,0.1164,0.126
5,28,13,0.1142,0.1556
5,28,14,0.0559,0.0682
5,28,15,0.0558,0.0408
5,28,16,0.0563,0.0757
5,28,17,0.0555,0.0599
5,28,18,0.1467,0.1719
5,28,19,0.2465,0.3369
5,28,20,0.2481,0.1792
5,28,21,0.2268,0.2248
5,28,22,0.1604,0.1391
5,28,23,0.1186,0.0721
5,29,0,0.0943,0.1025
5,29,1,0.0782,0.1273
5,29,2,0.0693,0.0374
5,29,3,0.0653,0.0648
5,29,4,0.0699,0.0811
5,29,5,0.0766,0.0789
5,29,6,0.1046,0.1016
5,29,7,0.1391,0.0939
5,29,8,0.0862,0.0912
5,29,9,0.059,0.0479
5,29,10,0.1174,0.0531
5,29,11,0.1165,0.1512
5,29,12,0.1164,0.1443
5,29,13,0.1142,0.1157
5,29,14,0.0559,0.0591
5,29,15,0.0558,0.0708
5,29,16,0.0563,0.0595
5,29,17,0.0555,0.0681
5,29,18,0.1467,0.1358
5,29,19,0.2465,0.3274
5,29,20,0.2481,0.268
5,29,21,0.2268,0.2378
5,29,22,0.1604,0.1095
5,29,23,0.1186,0.1271
5,30,0,0.0943,0.0747
5,30,1,0.0782,0.0657
5,30,2,0.0693,0.0552
5,30,3,0.0653,0.0479
5,30,4,0.0699,0.1071
5,30,5,0.0766,0.1021
5,30,6,0.1046,0.1548
5,30,7,0.1391,0.0966
5,30,8,0.0862,0.0878
5,30,9,0.059,0.0399
5,30,10,0.1174,0.0969
5,30,11,0.1165,0.0897
5,30,12,0.1164,0.1524
5,30,13,0.1142,0.1029
5,30,14,0.0559,0.0708
5,30,15,0.0558,0.0642
5,30,16,0.0563,0.0888
5,30,17,0.0555,0.035
5,30,18,0.1467,0.1929
5,30,19,0.2465,0.3172
5,30,20,0.2481,0.1877
5,30,21,0.2268,0.2839
5,30,22,0.1604,0.1739
5,30,23,0.1186,0.1119
5,31,0,0.0943,0.0749
5,31,1,0.0782,0.0641
5,31,2,0.0693,0.1048
5,31,3,0.0653,0.0654
5,31,4,0.0699,0.0836
5,31,5,0.0766,0.0614
5,31,6,0.1046,0.0842
5,31,7,0.1391,0.1768
5,31,8,0.0862,0.0571
5,31,9,0.059,0.0529
5,31,10,0.1174,0.1184
5,31,11,0.1165,0.1197
5,31,12,0.1164,0.1112
5,31,13,0.1142,0.1255
5,31,14,0.0559,0.0656
5,31,15,0.0558,0.066
5,31,16,0.0563,0.0425
5,31,17,0.0555,0.0516
5,31,18,0.1467,0.1905
5,31,19,0.2465,0.3016
5,31,20,0.2481,0.163
5,31,21,0.2268,0.2467
5,31,22,0.1604,0.0811
5,31,23,0.1186,0.12
6,1,0,0.11,0.1622
6,1,1,0.0912,0.0696
6,1,2,0.0809,0.064
6,1,3,0.0762,0.0908
6,1,4,0.0816,0.0501
6,1,5,0.0894,0.0752
6,1,6,0.122,0.1402
6,1,7,0.1623,0.1366
6,1,8,0.1006,0.0947
6,1,9,0.0689,0.0817
6,1,10,0.1369,0.1513
6,1,11,0.1359,0.1449
6,1,12,0.1358,0.1243
6,1,13,0.1332,0.1456
6,1,14,0.0652,0.0632
6,1,15,0.0651,0.0726
6,1,16,0.0657,0.0576
6,1,17,0.0648,0.0618
6,1,18,0.1712,0.1288
6,1,19,0.2876,0.2851
6,1,20,0.2895,0.2308
6,1,21,0.2646,0.1909
6,1,22,0.1871,0.1992
6,1,23,0.1384,0.1458
6,2,0,0.11,0.1316
6,2,1,0.0912,0.0814
6,2,2,0.0809,0.0891
6,2,3,0.0762,0.0867
6,2,4,0.0816,0.0907
6,2,5,0.0894,0.0709
6,2,6,0.122,0.1266
6,2,7,0.1623,0.1771
6,2,8,0.1006,0.1008
6,2,9,0.0689,0.033
6,2,10,0.1369,0.1424
6,2,11,0.1359,0.211
6,2,12,0.1358,0.1235
6,2,13,0.1332,0.109
6,2,14,0.0652,0.0713
6,2,15,0.0651,0.0702
6,2,16,0.0657,0.0853
6,2,17,0.0648,0.0444
6,2,18,0.1712,0.2024
6,2,19,0.2876,0.33
6,2,20,0.2895,0.2792
6,2,21,0.2646,0.287
6,2,22,0.1871,0.2353
6,2,23,0.1384,0.1686
6,3,0,0.11,0.0786
6,3,1,0.0912,0.11
6,3,2,0.0809,0.0795
6,3,3,0.0762,0.0776
6,3,4,0.0816,0.0831
6,3,5,0.0894,0.086
6,3,6,0.122,0.1584
6,3,7,0.1623,0.1589
6,3,8,0.1006,0.0724
6,3,9,0.0689,0.0621
6,3,10,0.1369,0.143
6,3,11,0.1359,0.1776
6,3,12,0.1358,0.1562
6,3,13,0.1332,0.1049
6,3,14,0.0652,0.1057
6,3,15,0.0651,0.0694
6,3,16,0.0657,0.0867
6,3,17,0.0648,0.0623
6,3,18,0.1712,0.194
6,3,19,0.2876,0.348
6,3,20,0.2895,0.3776
6,3,21,0.2646,0.3345
6,3,22,0.1871,0.2279
6,3,23,0.1384,0.1275
6,4,0,0.11,0.0943
6,4,1,0.0912,0.0988
6,4,2,0.0809,0.0997
6,4,3,0.0762,0.072
6,4,4,0.0816,0.1033
6,4,5,0.0894,0.1218
6,4,6,0.122,0.0941
6,4,7,0.1623,0.1284
6,4,8,0.1006,0.0971
6,4,9,0.0689,0.0742
6,4,10,0.1369,0.119
6,4,11,0.1359,0.1818
6,4,12,0.1358,0.1502
6,4,13,0.1332,0.1346
6,4,14,0.0652,0.0418
6,4,15,0.0651,0.0437
6,4,16,0.0657,0.0703
6,4,17,0.0648,0.0302
6,4,18,0.1712,0.2145
6,4,19,0.2876,0.2762
6,4,20,0.2895,0.5242
6,4,21,0.2646,0.4173
6,4,22,0.1871,0.1786
6,4,23,0.1384,0.1347
6,5,0,0.11,0.1374
6,5,1,0.0912,0.1301
6,5,2,0.0809,0.0477
6,5,3,0.0762,0.0422
6,5,4,0.0816,0.0689
6,5,5,0.0894,0.1024
6,5,6,0.122,0.1372
6,5,7,0.1623,0.2057
6,5,8,0.1006,0.0704
6,5,9,0.0689,0.029
6,5,10,0.1369,0.1663
6,5,11,0.1359,0.1077
6,5,12,0.1358,0.0673
6,5,13,0.1332,0.1381
6,5,14,0.0652,0.0781
6,5,15,0.0651,0.0631
6,5,16,0.0657,0.0582
6,5,17,0.0648,0.0622
6,5,18,0.1712,0.1553
6,5,19,0.2876,0.1907
6,5,20,0.2895,0.2378
6,5,21,0.2646,0.2991
6,5,22,0.1871,0.2022
6,5,23,0.1384,0.1442
6,6,0,0.11,0.0827
6,6,1,0.0912,0.0871
6,6,2,0.0809,0.0368
6,6,3,0.0762,0.0796
6,6,4,0.0816,0.1107
6,6,5,0.0894,0.0564
6,6,6,0.122,0.1041
6,6,7,0.1623,0.1757
6,6,8,0.1006,0.1321
6,6,9,0.0689,0.0612
6,6,10,0.1369,0.1132
6,6,11,0.1359,0.069
6,6,12,0.1358,0.1393
6,6,13,0.1332,0.2013
6,6,14,0.0652,0.0697
6,6,15,0.0651,0.0647
6,6,16,0.0657,0.071
6,6,17,0.0648,0.0646
6,6,18,0.1712,0.1364
6,6,19,0.2876,0.3468
6,6,20,0.2895,0.3058
6,6,21,0.2646,0.2658
6,6,22,0.1871,0.1415
6,6,23,0.1384,0.1835
6,7,0,0.11,0.1283
6,7,1,0.0912,0.0786
6,7,2,0.0809,0.1011
6,7,3,0.0762,0.0667
6,7,4,0.0816,0.0656
6,7,5,0.0894,0.0724
6,7,6,0.122,0.068
6,7,7,0.1623,0.1815
6,7,8,0.1006,0.0545
6,7,9,0.0689,0.0477
6,7,10,0.1369,0.0659
6,7,11,0.1359,0.1329
6,7,12,0.1358,0.1307
6,7,13,0.1332,0.1224
6,7,14,0.0652,0.0482
6,7,15,0.0651,0.046
6,7,16,0.0657,0.0734
6,7,17,0.0648,0.0559
6,7,18,0.1712,0.1847
6,7,19,0.2876,0.2239
6,7,20,0.2895,0.3026
6,7,21,0.2646,0.3508
6,7,22,0.1871,0.2145
6,7,23,0.1384,0.1241
6,8,0,0.11,0.1171
6,8,1,0.0912,0.0858
6,8,2,0.0809,0.081
6,8,3,0.0762,0.07
6,8,4,0.0816,0.0782
6,8,5,0.0894,0.0941
6,8,6,0.122,0.0917
6,8,7,0.1623,0.1211
6,8,8,0.1006,0.0657
6,8,9,0.0689,0.0413
6,8,10,0.1369,0.0953
6,8,11,0.1359,0.1413
6,8,12,0.1358,0.1055
6,8,13,0.1332,0.1504
6,8,14,0.0652,0.0658
6,8,15,0.0651,0.0331
6,8,16,0.0657,0.0765
6,8,17,0.0648,0.0779
6,8,18,0.1712,0.1286
6,8,19,0.2876,0.3178
6,8,20,0.2895,0.2275
6,8,21,0.2646,0.2711
6,8,22,0.1871,0.128
6,8,23,0.1384,0.0764
6,9,0,0.11,0.0995
6,9,1,0.0912,0.0884
6,9,2,0.0809,0.0728
6,9,3,0.0762,0.0537
6,9,4,0.0816,0.0734
6,9,5,0.0894,0.0954
6,9,6,0.122,0.1206
6,9,7,0.1623,0.1697
6,9,8,0.1006,0.0837
6,9,9,0.0689,0.0891
6,9,10,0.1369,0.0967
6,9,11,0.1359,0.1524
6,9,12,0.1358,0.1759
6,9,13,0.1332,0.1493
6,9,14,0.0652,0.0619
6,9,15,0.0651,0.0565
6,9,16,0.0657,0.0828
6,9,17,0.0648,0.0417
6,9,18,0.1712,0.1296
6,9,19,0.2876,0.259
6,9,20,0.2895,0.3791
6,9,21,0.2646,0.2897
6,9,22,0.1871,0.1418
6,9,23,0.1384,0.1277
6,10,0,0.11,0.0931
6,10,1,0.0912,0.0751
6,10,2,0.0809,0.1006
6,10,3,0.0762,0.0501
6,10,4,0.0816,0.1144
6,10,5,0.0894,0.1079
6,10,6,0.122,0.1553
6,10,7,0.1623,0.1435
6,10,8,0.1006,0.0968
6,10,9,0.0689,0.0442
6,10,10,0.1369,0.119
6,10,11,0.1359,0.1526
6,10,12,0.1358,0.1798
6,10,13,0.1332,0.0964
6,10,14,0.0652,0.0592
6,10,15,0.0651,0.0626
6,10,16,0.0657,0.0428
6,10,17,0.0648,0.0744
6,10,18,0.1712,0.1402
6,10,19,0.2876,0.2735
6,10,20,0.2895,0.2568
6,10,21,0.2646,0.2124
6,10,22,0.1871,0.1868
6,10,23,0.1384,0.1309
6,11,0,0.11,0.0998
6,11,1,0.0912,0.0746
6,11,2,0.0809,0.0873
6,11,3,0.0762,0.1077
6,11,4,0.0816,0.0844
6,11,5,0.0894,0.1116
6,11,6,0.122,0.0796
6,11,7,0.1623,0.1687
6,11,8,0.1006,0.073
6,11,9,0.0689,0.0434
6,11,10,0.1369,0.1116
6,11,11,0.1359,0.1764
6,11,12,0.1358,0.168
6,11,13,0.1332,0.1413
6,11,14,0.0652,0.0402
6,11,15,0.0651,0.0619
6,11,16,0.0657,0.0707
6,11,17,0.0648,0.0676
6,11,18,0.1712,0.0923
6,11,19,0.2876,0.2236
6,11,20,0.2895,0.2848
6,11,21,0.2646,0.3001
6,11,22,0.1871,0.0844
6,11,23,0.1384,0.1328
6,12,0,0.11,0.114
6,12,1,0.0912,0.1106
6,12,2,0.0809,0.0949
6,12,3,0.0762,0.0873
6,12,4,0.0816,0.0653
6,12,5,0.0894,0.0467
6,12,6,0.122,0.11
6,12,7,0.1623,0.203
6,12,8,0.1006,0.1356
6,12,9,0.0689,0.0811
6,12,10,0.1369,0.1516
6,12,11,0.1359,0.1488
6,12,12,0.1358,0.1169
6,12,13,0.1332,0.1289
6,12,14,0.0652,0.0924
6,12,15,0.0651,0.0498
6,12,16,0.0657,0.0923
6,12,17,0.0648,0.0596
6,12,18,0.1712,0.2279
6,12,19,0.2876,0.1864
6,12,20,0.2895,0.3319
6,12,21,0.2646,0.2159
6,12,22,0.1871,0.1209
6,12,23,0.1384,0.146
6,13,0,0.11,0.1378
6,13,1,0.0912,0.072
6,13,2,0.0809,0.0506
6,13,3,0.0762,0.0745
6,13,4,0.0816,0.0798
6,13,5,0.0894,0.1016
6,13,6,0.122,0.151
6,13,7,0.1623,0.1599
6,13,8,0.1006,0.1473
